Id,SalePrice
2735,135289.7899601453
2736,140784.5094528392
2737,112712.59247917013
2738,126866.08330013003
2739,161727.94695006666
2740,153150.11965761503
2741,126073.57772982359
2742,180186.91671483038
2743,147754.4755480488
2744,164528.2290069054
2745,160244.40115650586
2746,125547.88505294715
2747,172989.0744872485
2748,114499.84334688849
2749,134461.41151085222
2750,114303.06003063062
2751,128411.37607635307
2752,224707.72358209183
2753,171624.98060046328
2754,230357.42228150726
2755,132523.5864332228
2756,62868.01164112572
2757,47191.521597480925
2758,69799.86975183786
2759,166856.89400065044
2760,105174.2038853381
2761,147560.8870953329
2762,142569.33976691245
2763,227965.68325702645
2764,185779.41892431775
2765,294995.3103020742
2766,111417.25761684362
2767,47880.135724854714
2768,103156.69358196744
2769,120806.85568699666
2770,170203.4100168192
2771,98827.79762708681
2772,84388.13213622739
2773,140395.2716597233
2774,151231.68223536998
2775,114048.33302353119
2776,156225.31372217723
2777,165278.28122921527
2778,137042.5226430486
2779,96591.24245016306
2780,119072.00260218495
2781,90886.63206134207
2782,77427.21855257644
2783,82956.07276319392
2784,96451.12771360163
2785,123264.89406997879
2786,37676.34482050041
2787,117849.7930695343
2788,42192.31449675007
2789,180008.22989104624
2790,100500.92078320152
2791,104532.87622851279
2792,36539.024496732105
2793,181695.4094170889
2794,64844.853713142045
2795,115131.85371655418
2796,80314.58776851936
2797,208072.53188315462
2798,116559.28458529507
2799,118294.34840816032
2800,62331.453122962324
2801,111454.75492363638
2802,132676.3298220053
2803,159629.12079857738
2804,142886.06157697254
2805,105502.43205381307
2806,70509.84130531555
2807,179406.18365056167
2808,154252.91363381135
2809,121875.16120423359
2810,128100.33579251805
2811,176887.51369725546
2812,172396.58833090105
2813,143836.74969898543
2814,146546.7624595331
2815,91380.50750881998
2816,247274.02264035688
2817,156200.99128557259
2818,122696.46983764326
2819,189565.58897449222
2820,122563.03269955755
2821,108081.01554766513
2822,194075.7984791825
2823,294188.92922136385
2824,165117.64054209745
2825,174999.46472669026
2826,128779.8400223463
2827,125772.98098635749
2828,238703.82048126342
2829,230780.69376558004
2830,221512.57860338254
2831,200289.98267527865
2832,239755.44792939545
2833,273930.22203630593
2834,215243.9068506489
2835,224081.92892718068
2836,209730.9901645196
2837,180505.11069199402
2838,133851.1409651002
2839,180644.43249148416
2840,205544.22207917608
2841,208746.47409122912
2842,231284.19198623378
2843,155040.35372280708
2844,183229.72904456343
2845,112499.6634316764
2846,215742.99170871018
2847,213122.00606247
2848,243284.0355671694
2849,204549.21038257852
2850,294532.0199348993
2851,228191.5456413297
2852,251103.36139980037
2853,231920.50495060705
2854,159158.3772562708
2855,218259.39964385782
2856,202613.1715184372
2857,194226.34579655257
2858,214682.8261715284
2859,115014.46819469851
2860,125143.89438868646
2861,141664.4731289994
2862,219090.32558733117
2863,135789.14305657294
2864,246713.04460301073
2865,143838.39319329459
2866,187891.63821449672
2867,69096.02692774712
2868,126726.6930547625
2869,99758.97279679013
2870,131746.18507329613
2871,78128.45558231353
2872,-1158.0433055238682
2873,81800.61341489066
2874,135804.4360850943
2875,114639.71240395663
2876,186527.32361431868
2877,131561.99384804146
2878,152186.06851547357
2879,125092.34095364
2880,87202.63929065835
2881,139960.51996083424
2882,154471.9444388678
2883,188399.51350295293
2884,203294.33540987349
2885,167180.38731441885
2886,227575.50494599444
2887,114996.49254519498
2888,142556.8478240774
2889,38333.651310294226
2890,55180.36109950679
2891,144329.42951553577
2892,34920.36335663457
2893,71305.48695744813
2894,39513.70671780716
2895,285113.46657851955
2896,260582.01121731577
2897,205219.4470650054
2898,164142.75062346464
2899,224100.21958378432
2900,164669.83140918968
2901,226380.55702918032
2902,200503.76742448527
2903,305540.2658041426
2904,324686.7349284998
2905,43357.16347595054
2906,241285.51026956583
2907,95622.73311465658
2908,120332.5990399798
2909,144748.70975338813
2910,52529.36295016861
2911,54642.89627379301
2912,160193.64930478815
2913,59386.644002480025
2914,46709.2280866956
2915,56361.22177329502
2916,63333.87375163502
2917,168823.75467818143
2918,99110.25867326447
2919,250556.32543591698
